Date/Time,Fan_power,Pump_power,Pump_Mass_FR,Air_Out_Temp,Air_Out_Flowrate,Air_Out_HR,ZMAT,ZMA_HR,Evaporater_ClgRt,chiller_power,DeltaT,SensibleHeat,OA_DB,OA_WB,OA_HR
 07/01  01:00:00,0,0,0,19.65755691,0,0.011359138,19.46384944,0.011124208,0,0,-0.193707476,0,17,15.61790176,0.010765065
 07/01  02:00:00,0,0,0,19.35750791,0,0.011019165,19.30880601,0.010924833,0,0,-0.048701896,0,16.7,15.32893697,0.010569402
 07/01  03:00:00,0,0,0,17.85313031,0,0.010659332,18.12090199,0.010718477,0,0,0.267771677,0,16.4,15.03997848,0.010376893
 07/01  04:00:00,0,0,0,16.67235319,0,0.010650192,16.94053889,0.010672504,0,0,0.2681857,0,16.1,15.0685746,0.010533901
 07/01  05:00:00,0,0,0,15.817252,0,0.010622304,16.04049365,0.010633289,0,0,0.223241649,0,16.1,15.06895827,0.01052308
 07/01  06:00:00,0,0,0,15.81994795,0,0.010609503,15.78390414,0.010745693,0,0,-0.036043814,0,16.1,15.38204393,0.010891179
 07/01  07:00:00,0,0,0,14.79469459,0,0.010756706,14.89685982,0.010715471,0,0,0.102165225,0,16.1,15.38230739,0.010879985
 07/01  08:00:00,0,0,0,14.61183348,0,0.010628321,15.15318774,0.010945252,0,0,0.54135426,0,16.7,15.97019449,0.011311583
 07/01  09:00:00,0,0,0,15.15318774,0,0.010945252,15.06059243,0.010945874,0,0,-0.092595314,0,17.2,16.13682765,0.0112992
 07/01  10:00:00,0,0,0,16.41156773,0,0.011172645,16.17077079,0.011126463,0,0,-0.240796945,0,17.8,16.38615684,0.011356908
 07/01  11:00:00,0,0,0,16.47072751,0,0.011258751,16.62174268,0.011358644,0,0,0.151015162,0,18.3,16.86700639,0.011726524
 07/01  12:00:00,0,0,0,16.32020014,0,0.011573348,16.18546408,0.01159733,0,0,-0.134736062,0,18.3,16.86700639,0.011726524
 07/01  13:00:00,0,0,0,16.05072802,0,0.011621312,16.27702254,0.011699193,0,0,0.226294522,0,18.9,17.09608454,0.01176832
 07/01  14:00:00,0,0,0,17.14307078,0,0.01170203,17.05253886,0.011700364,0,0,-0.09053192,0,17.8,16.71820294,0.0117802
 07/01  15:00:00,0,0,0,17.27217524,0,0.011710285,16.97896884,0.011705187,0,0,-0.293206397,0,17.8,16.71820294,0.0117802
 07/01  16:00:00,0,0,0,16.97896884,0,0.011705187,16.73200789,0.011565081,0,0,-0.246960951,0,16.1,15.79435198,0.011391636
 07/01  17:00:00,0,0,0,16.73200789,0,0.011565081,16.80703061,0.011437004,0,0,0.07502272,0,15.6,15.59999487,0.01137392
 07/01  18:00:00,0,0,0,16.80703061,0,0.011437004,16.70373696,0.011536757,0,0,-0.103293658,0,16.1,16.09999084,0.011750611
 07/01  19:00:00,0,0,0,16.70373696,0,0.011536757,16.66972698,0.011665395,0,0,-0.034009978,0,16.1,16.09999084,0.011750611
 07/01  20:00:00,0,0,0,16.66972698,0,0.011665395,16.48006859,0.011724521,0,0,-0.189658387,0,16.1,16.09999084,0.011750611
 07/01  21:00:00,0,0,0,17.28719528,0,0.011717307,17.2149486,0.011716606,0,0,-0.072246671,0,16.1,16.09999084,0.011738493
 07/01  22:00:00,0,0,0,17.43186723,0,0.01171791,17.01991513,0.011544815,0,0,-0.411952105,0,17.2,16.13605663,0.011322489
 07/01  23:00:00,0,0,0,18.03681257,0,0.011459438,17.93787675,0.011466537,0,0,-0.098935822,0,17.2,16.13605663,0.011322489
 07/01  24:00:00,0,0,0,18.17825353,0,0.011413624,17.92068058,0.011407785,0,0,-0.257572951,0,17.2,16.1356722,0.01133417
 07/02  01:00:00,0,0,0,17.92068058,0,0.011407785,17.92461072,0.011368431,0,0,0.003930143,0,17.2,16.13605663,0.011322489
 07/02  02:00:00,0,0,0,17.92461072,0,0.011368431,17.76110819,0.011502713,0,0,-0.163502536,0,17.2,16.45959523,0.011707009
 07/02  03:00:00,0,0,0,17.76110819,0,0.011502713,18.05475585,0.0114767,0,0,0.293647668,0,17.2,16.13605663,0.011322489
 07/02  04:00:00,0,0,0,18.05475585,0,0.0114767,18.03172784,0.01139315,0,0,-0.023028016,0,17.2,16.13605663,0.011322489
 07/02  05:00:00,0,0,0,18.03172784,0,0.01139315,17.91142051,0.011338593,0,0,-0.120307324,0,17.2,16.13644637,0.011310832
 07/02  06:00:00,0,0,0,19.50121894,0,0.011357228,19.21460786,0.011354934,0,0,-0.286611077,0,17.8,16.38615684,0.011356908
 07/02  07:00:00,0,0,0,19.535245,0,0.011360056,19.4146446,0.011364528,0,0,-0.120600395,0,17.8,16.38666404,0.011345227
 07/02  08:00:00,0,0,0,19.4146446,0,0.011364528,19.45612875,0.011179109,0,0,0.041484152,0,18.3,16.18015241,0.010892414
 07/02  09:00:00,0,0,0,19.45612875,0,0.011179109,19.58701025,0.011029703,0,0,0.130881497,0,19.4,16.61301975,0.010937091
 07/02  10:00:00,0,0,0,20.41331453,0,0.010862082,20.32536568,0.010871891,0,0,-0.087948855,0,20,16.53942631,0.010599704
 07/02  11:00:00,0,0,0,21.26182438,0,0.010897563,21.08437674,0.010896312,0,0,-0.177447642,0,21.1,17.14151909,0.010869166
 07/02  12:00:00,0,0,0,21.88672723,0,0.010971815,21.74256294,0.010951158,0,0,-0.14416429,0,22.8,17.81554706,0.010995573
 07/02  13:00:00,0,0,0,22.59898953,0,0.010995617,22.4752946,0.01099321,0,0,-0.123694931,0,23.9,18.1759157,0.010992389
 07/02  14:00:00,0,0,0,22.41801319,0,0.011164249,22.40448081,0.011156198,0,0,-0.01353238,0,23.9,18.47830398,0.011378371
 07/02  15:00:00,0,0,0,22.7042914,0,0.011141006,22.67560605,0.01114456,0,0,-0.028685348,0,23.9,18.1759157,0.010992389
 07/02  16:00:00,0,0,0,22.58701875,0,0.011189733,22.57857445,0.011219303,0,0,-0.0084443,0,22.8,18.1023904,0.011356745
 07/02  17:00:00,0,0,0,23.93097846,0,0.011285444,23.68441367,0.011270002,0,0,-0.246564788,0,22.8,18.1023904,0.011356745
 07/02  18:00:00,0,0,0,23.63078982,0,0.011493263,23.60531589,0.011482824,0,0,-0.02547393,0,21.7,18.08336983,0.011790866
 07/02  19:00:00,0,0,0,23.23357261,0,0.010979278,23.27443692,0.011004771,0,0,0.040864311,0,20.6,16.4305904,0.010208848
 07/02  20:00:00,0,0,0,22.50956119,0,0.009653336,22.66774367,0.010019277,0,0,0.158182487,0,18.3,14.26215293,0.008692886
 07/02  21:00:00,0,0,0,21.68054611,0,0.009295405,21.84645307,0.00931763,0,0,0.165906957,0,16.7,14.00354223,0.009062384
 07/02  22:00:00,0,0,0,21.61860195,0,0.009462956,21.66520738,0.009470695,0,0,0.046605433,0,16.1,14.1103713,0.009416153
 07/02  23:00:00,0,0,0,19.84762527,0,0.009299487,20.18791562,0.009340431,0,0,0.34029035,0,15,13.38707619,0.009095204
 07/02  24:00:00,0,0,0,19.90718813,0,0.009257824,19.9796304,0.009263641,0,0,0.07244227,0,14.4,13.12031197,0.009052423
 07/03  01:00:00,0,0,0,19.60271128,0,0.00901548,19.63189467,0.009023357,0,0,0.029183389,0,12.8,12.15065787,0.008714627
 07/03  02:00:00,0,0,0,19.28787712,0,0.008991404,19.16402467,0.008940005,0,0,-0.123852449,0,12.8,12.15065787,0.008714627
 07/03  03:00:00,0,0,0,18.86855865,0,0.008745106,18.83955743,0.008680602,0,0,-0.029001218,0,12.2,11.5628726,0.008373331
 07/03  04:00:00,0,0,0,18.58207861,0,0.008385832,18.5210343,0.0082802,0,0,-0.061044312,0,11.7,10.80059808,0.007825623
 07/03  05:00:00,0,0,0,18.16675373,0,0.008016285,18.09501222,0.007968458,0,0,-0.071741504,0,12.2,10.9121041,0.007727379
 07/03  06:00:00,0,0,0,19.47403319,0,0.008117025,19.25708721,0.008094861,0,0,-0.216945972,0,13.9,12.0395396,0.008139297
 07/03  07:00:00,0,0,0,21.97697254,0,0.008276102,21.54941235,0.008217575,0,0,-0.427560194,0,16.1,13.12001903,0.008330378
 07/03  08:00:00,0,0,0,23.66537787,0,0.008167717,23.45780914,0.008207629,0,0,-0.207568736,0,17.2,13.29667374,0.008061813
 07/03  09:00:00,170.9539898,6.878058193,0.026903572,13.9289489,0.11930085,0.008109519,22.92837343,0.008242083,676.0570544,204.8253152,8.99942453,1.073638999,18.3,13.76987548,0.008109519
 07/03  10:00:00,174.7047347,10.0097638,0.039147541,15.22396882,0.172854971,0.008139641,22.45839554,0.008175326,1182.722977,358.3301217,7.234426716,1.250506618,20,14.43709288,0.008129756
 07/03  11:00:00,174.199964,19.10873672,0.074747891,13.749044,0.168870053,0.006722088,22.61676519,0.007147254,1741.305172,463.6388599,8.867721194,1.497492545,22.8,14.1363783,0.006652705
 07/03  12:00:00,192.575869,15.53605089,0.060761983,16.32552324,0.255426498,0.007395661,21.86248195,0.007354672,1783.936757,463.6388599,5.536958708,1.414285972,23.3,15.01012896,0.007414806
 07/03  13:00:00,219.5282339,19.44400945,0.076041125,15.90443475,0.330292798,0.008221538,21.4422289,0.007959755,2406.68675,465.5600021,5.53779415,1.829093525,24.4,16.19893866,0.008328772
 07/03  14:00:00,172.8446388,11.23721125,0.043945254,15.34752939,0.156354592,0.008144993,22.73107371,0.008076748,1423.478238,431.2718534,7.38354432,1.154451056,23.3,15.65691751,0.008155973
 07/03  15:00:00,174.4907071,14.45590206,0.0565338,13.57860527,0.171198889,0.00862733,21.07385589,0.008474023,1788.031428,463.6388599,7.495250613,1.283178579,23.9,16.29538515,0.008659759
 07/03  16:00:00,170.9708213,6.640819703,0.025965371,17.37859966,0.121158439,0.008664443,23.02821782,0.008591814,962.213077,291.5221364,5.649618156,0.684498919,23.9,16.29264197,0.008668601
 07/03  17:00:00,175.9868358,14.16914304,0.055410069,13.65371053,0.181949269,0.00902088,20.73466114,0.00888671,1831.801811,463.6388599,7.080950603,1.288373784,23.9,16.61637524,0.009050981
 07/03  18:00:00,0,0,0,24.60911984,0,0.009122335,24.2017176,0.009038419,0,0,-0.407402236,0,24.4,17.0223127,0.009330768
 07/03  19:00:00,0,0,0,24.74032141,0,0.009224827,24.56368253,0.009183676,0,0,-0.176638876,0,23.3,16.75174689,0.009472939
 07/03  20:00:00,0,0,0,24.22032507,0,0.009278604,24.20008496,0.009355395,0,0,-0.020240105,0,22.2,16.57515858,0.009717433
 07/03  21:00:00,0,0,0,23.95204388,0,0.009470804,23.98462106,0.009462938,0,0,0.032577188,0,21.1,16.19436416,0.009722808
 07/03  22:00:00,0,0,0,23.26809617,0,0.009601076,23.32557338,0.009598616,0,0,0.057477215,0,20.6,16.03003482,0.009737545
 07/03  23:00:00,0,0,0,23.42220483,0,0.009622424,23.39742437,0.009656437,0,0,-0.024780463,0,20,15.89712554,0.009831357
 07/03  24:00:00,0,0,0,22.92759807,0,0.009517286,22.77690422,0.009407482,0,0,-0.150693848,0,19.4,14.97738849,0.00902984
 07/04  01:00:00,0,0,0,23.13307858,0,0.008972542,23.11136171,0.008996555,0,0,-0.021716862,0,17.8,13.8197405,0.00842016
 07/04  02:00:00,0,0,0,22.62495327,0,0.008997526,22.47253953,0.008935264,0,0,-0.152413744,0,17.2,13.88219741,0.008735036
 07/04  03:00:00,0,0,0,21.78967768,0,0.009187489,21.88010224,0.009177876,0,0,0.090424557,0,16.7,14.33846996,0.009459387
 07/04  04:00:00,0,0,0,22.26545067,0,0.009412564,22.32262081,0.009577017,0,0,0.057170133,0,17.2,15.14362105,0.010150839
 07/04  05:00:00,0,0,0,22.6566359,0,0.010144677,22.73215862,0.010305961,0,0,0.075522715,0,17.8,16.0498988,0.010947127
 07/04  06:00:00,0,0,0,23.70480937,0,0.010787835,23.51477726,0.0106702,0,0,-0.190032112,0,18.9,16.74487,0.011328684
 07/04  07:00:00,0,0,0,26.89142754,0,0.011559323,26.3940982,0.011260735,0,0,-0.497329338,0,22.2,18.264277,0.011826322
 07/04  08:00:00,0,0,0,27.32778397,0,0.012218892,27.2009834,0.011908039,0,0,-0.126800574,0,23.3,18.82983465,0.012097714
 07/04  09:00:00,196.0204209,26.53099003,0.103725778,14.71481909,0.266661045,0.010115612,22.26840089,0.010933189,4063.042138,590.6017685,7.5535818,2.014246013,25,20.49210786,0.013646857
 07/04  10:00:00,186.9053313,15.32201973,0.059877695,17.09085325,0.235006876,0.011781323,23.59122462,0.012077884,2933.615475,477.7982098,6.500371365,1.527631965,26.7,21.38504485,0.014203954
 07/04  11:00:00,201.2743672,32.9694822,0.128903269,14.41690605,0.282563677,0.009933217,21.45805118,0.010912767,4921.59074,721.593905,7.041145122,1.989571853,26.7,21.70174834,0.014665505
 07/04  12:00:00,205.6575824,23.72724386,0.092747391,15.77396979,0.294935448,0.010873252,21.60560751,0.01148577,4023.095782,610.3009577,5.831637717,1.719956682,27.2,22.14604118,0.015113232
 07/04  13:00:00,183.7431251,61.78377323,0.241641172,12.17030156,0.222161758,0.008514723,21.05222036,0.010321994,6993.813066,1077.23567,8.88191879,1.973222697,29.4,23.07327884,0.015618278
 07/04  14:00:00,190.548602,24.25197132,0.094780954,16.45473806,0.248439667,0.011341465,22.46849491,0.012030565,4517.490784,706.1775201,6.013756847,1.494055749,29.4,23.42059727,0.016161468
 07/04  15:00:00,224.4442542,44.41987398,0.173688111,13.95854551,0.341793289,0.009661374,20.47702944,0.010702732,6251.677253,987.3177854,6.518483931,2.227974062,30.6,23.38316423,0.015597192
 07/04  16:00:00,170.9560893,32.48795679,0.127020571,13.60058288,0.119594417,0.009039729,23.08231368,0.011136288,4850.672555,773.2966773,9.4817308,1.133962071,30.6,23.38115435,0.015613391
 07/04  17:00:00,171.0184992,13.29601963,0.051942999,17.73354004,0.108792287,0.011763641,23.94439545,0.012607344,2912.740954,499.2143963,6.210855415,0.675693165,30,23.23391195,0.015635053
 07/04  18:00:00,0,0,0,26.83018065,0,0.01486097,26.36806996,0.014129212,0,0,-0.462110688,0,28.9,23.32065234,0.016234384
 07/04  19:00:00,0,0,0,26.83932104,0,0.015014042,26.6328032,0.015212782,0,0,-0.206517845,0,28.3,23.1211919,0.016175279
 07/04  20:00:00,0,0,0,26.96778688,0,0.015247927,27.12143698,0.01546849,0,0,0.153650101,0,27.8,23.31720127,0.016673911
 07/04  21:00:00,0,0,0,26.10801365,0,0.015821307,26.20565331,0.015801428,0,0,0.097639666,0,26.7,23.08044299,0.016768212
 07/04  22:00:00,0,0,0,26.67382486,0,0.015866788,26.76581169,0.015956708,0,0,0.091986831,0,26.7,23.08146611,0.016750801
 07/04  23:00:00,0,0,0,27.11121416,0,0.016025838,27.15691859,0.015981091,0,0,0.045704431,0,26.7,22.7810765,0.016286222
 07/04  24:00:00,0,0,0,26.14227596,0,0.016112515,26.24250857,0.016107876,0,0,0.100232601,0,25.6,22.78603884,0.016739905
 07/05  01:00:00,0,0,0,26.09929835,0,0.01586321,25.98029009,0.015740321,0,0,-0.119008265,0,25.6,22.06779216,0.015669979
 07/05  02:00:00,0,0,0,26.30170085,0,0.015339012,26.47276155,0.015240411,0,0,0.171060694,0,25.6,21.77523146,0.015236092
 07/05  03:00:00,0,0,0,25.46319371,0,0.014428954,25.55860494,0.014474639,0,0,0.095411232,0,25,20.49350268,0.013632771
 07/05  04:00:00,0,0,0,25.36755587,0,0.014057197,25.46366357,0.014015172,0,0,0.096107699,0,25,20.78975824,0.014048911
 07/05  05:00:00,0,0,0,25.46366357,0,0.014015172,25.74150708,0.014313405,0,0,0.277843512,0,25,21.51620307,0.015091649
 07/05  06:00:00,0,0,0,26.06212966,0,0.014458359,26.18238708,0.014570161,0,0,0.12025742,0,23.9,21.19245366,0.015068816
 07/05  07:00:00,0,0,0,27.96549017,0,0.015215524,27.66432091,0.015040392,0,0,-0.30116926,0,25.6,22.06985321,0.015637559
 07/05  08:00:00,0,0,0,29.74246624,0,0.016213912,29.47916393,0.015851102,0,0,-0.263302306,0,26.7,22.78330988,0.016252495
 07/05  09:00:00,172.396798,29.97055199,0.117147544,15.24881657,0.15128949,0.01021789,26.53118558,0.012613313,5181.204825,781.8755541,11.28236901,1.706903851,28.3,23.12845945,0.016091642
 07/05  10:00:00,185.4968501,46.69037916,0.182555007,13.83509511,0.229444756,0.009467827,24.79345986,0.011134374,6828.323078,1050.835166,10.95836475,2.51433933,29.4,23.42724014,0.016094615
 07/05  11:00:00,183.0584922,66.80899547,0.261280459,12.54140797,0.219194801,0.008674624,24.12793068,0.010520899,8075.297656,1307.20836,11.5865227,2.539705543,31.1,24.18742301,0.016590764
 07/05  12:00:00,171.0183983,29.65216429,0.115909041,14.74627242,0.108797554,0.009620507,25.90391053,0.011626651,4987.531726,802.4828921,11.15763811,1.213923739,31.1,23.81599104,0.015993663
 07/05  13:00:00,212.6149133,44.95922049,0.17575751,14.97368291,0.313284768,0.010262369,23.27323692,0.011369174,7242.137175,1194.176376,8.299554007,2.600123853,32.2,24.16887584,0.016097056
 07/05  14:00:00,222.65278,25.94104505,0.101375947,16.98491804,0.337653465,0.011719597,23.81983816,0.012223782,4975.395634,832.9166679,6.834920126,2.307834466,32.8,24.26748466,0.01602446
 07/05  15:00:00,212.5948812,55.76186802,0.218061491,13.10855778,0.313233866,0.009070353,21.90653309,0.010338175,7269.006714,1216.820329,8.797975311,2.755823816,32.8,24.06429067,0.015695884
 07/05  16:00:00,225.8816138,22.66772299,0.088575927,17.7426291,0.34507508,0.012343544,23.02463892,0.012600727,4534.326332,745.568037,5.282009819,1.822689959,31.7,24.13358023,0.016270773
 07/05  17:00:00,213.5210696,37.51458847,0.146630551,16.02733653,0.315576855,0.011026268,22.44424884,0.011923742,6595.959673,1070.060004,6.416912312,2.025029008,31.7,24.13358023,0.016270773
 07/05  18:00:00,0,0,0,27.0481369,0,0.014225735,26.55016147,0.013462948,0,0,-0.49797543,0,30.6,23.38918087,0.015548795
 07/05  19:00:00,0,0,0,27.29207411,0,0.014628047,27.07596258,0.014345743,0,0,-0.216111529,0,29.4,23.42558073,0.016111276
 07/05  20:00:00,0,0,0,27.44765096,0,0.01447075,27.66147829,0.014713165,0,0,0.213827331,0,28.3,23.1270084,0.0161083
 07/05  21:00:00,0,0,0,26.59523798,0,0.015026942,26.69533411,0.015006217,0,0,0.10009613,0,27.2,22.77966508,0.01601746
 07/05  22:00:00,0,0,0,27.24728208,0,0.0149402,27.37788863,0.014953824,0,0,0.130606551,0,27.2,22.4669514,0.015541585
 07/05  23:00:00,0,0,0,27.50849518,0,0.014967448,27.09462745,0.014730286,0,0,-0.41386773,0,27.2,22.15192446,0.015050879
 07/05  24:00:00,0,0,0,27.09462745,0,0.014730286,27.13829385,0.013939321,0,0,0.043666401,0,26.1,20.70618498,0.013421564
 07/06  01:00:00,0,0,0,27.13829385,0,0.013939321,27.00482651,0.013346976,0,0,-0.133467342,0,26.1,20.70618498,0.013421564
 07/06  02:00:00,0,0,0,26.21435639,0,0.013294985,26.30171007,0.013309681,0,0,0.087353684,0,26.1,20.70618498,0.013421564
 07/06  03:00:00,0,0,0,26.12018044,0,0.013243434,26.09955515,0.013120249,0,0,-0.020625291,0,23.3,19.53993884,0.012993214
 07/06  04:00:00,0,0,0,25.91406838,0,0.013340044,25.81702842,0.013439361,0,0,-0.097039961,0,22.2,19.98815836,0.014061422
 07/06  05:00:00,0,0,0,25.38257719,0,0.013668278,25.28477126,0.013699801,0,0,-0.097805927,0,21.7,19.76666742,0.013969518
 07/06  06:00:00,0,0,0,27.70528388,0,0.014077325,27.28916527,0.013962375,0,0,-0.416118612,0,23.3,20.63248441,0.01447643
 07/06  07:00:00,0,0,0,29.0194254,0,0.015130568,28.84776323,0.014843956,0,0,-0.17166217,0,25.6,22.07295058,0.01558918
 07/06  08:00:00,0,0,0,30.87815271,0,0.016435778,30.65429516,0.016101231,0,0,-0.223857549,0,26.7,22.78664532,0.016202165
 07/06  09:00:00,219.8494496,38.78778161,0.151607894,15.98434317,0.331058132,0.010977432,24.40427528,0.012365204,6798.881489,1020.790896,8.419932111,2.787486998,28.3,23.93590608,0.017328106
 07/06  10:00:00,191.3704344,54.62996879,0.21358193,14.33736121,0.251309294,0.009808474,24.30690164,0.011028219,8362.678924,1304.41436,9.969540429,2.50543817,29.4,24.44485743,0.017667847
 07/06  11:00:00,171.0392226,40.05582273,0.15659163,14.35383295,0.125330538,0.009479878,26.13560145,0.011893072,6387.47736,1020.856716,11.78176851,1.476615387,31.1,24.91956391,0.017733163
 07/06  12:00:00,192.3767611,42.08702956,0.164499996,15.71790204,0.254753639,0.010728107,24.38590117,0.012178121,7458.224283,1217.161832,8.667999126,2.208204318,31.7,25.07937311,0.017746806
 07/06  13:00:00,201.5816468,22.7135294,0.088744058,17.95743692,0.283455032,0.012431024,24.89969649,0.013212612,4794.163991,793.4687736,6.942259576,1.96781841,32.2,25.32643261,0.017952321
 07/06  14:00:00,174.6898181,69.7718942,0.272822418,13.56029679,0.172741045,0.009181099,24.61662189,0.01188291,9721.28367,1681.818617,11.05632509,1.909881148,32.8,25.07272938,0.017270508
 07/06  15:00:00,175.6466337,87.50642486,0.342247367,12.36115089,0.179656216,0.008495092,24.00217122,0.010995978,9805.067339,1672.673522,11.64102034,2.091381663,32.2,25.32643261,0.017952321
 07/06  16:00:00,189.1622108,34.09088394,0.133251458,15.69459675,0.243473205,0.010691327,24.00923899,0.011704851,5927.119426,972.0804112,8.314642232,2.024392591,32.2,24.94650327,0.017333948
 07/06  17:00:00,194.0472688,21.57942701,0.084326606,17.12326915,0.260315936,0.011764913,23.80857774,0.012630524,4240.855884,693.1070241,6.685308593,1.740292362,31.1,24.55709444,0.017153444
 07/06  18:00:00,0,0,0,27.8940629,0,0.015859999,27.42749275,0.014770393,0,0,-0.466570145,0,30.6,24.83356339,0.017801519
 07/06  19:00:00,0,0,0,27.70541988,0,0.014805287,27.5707664,0.014758757,0,0,-0.134653473,0,22.8,21.20128561,0.015428344
 07/06  20:00:00,0,0,0,26.75360077,0,0.014745268,26.8915742,0.014748863,0,0,0.137973427,0,20.6,20.25769004,0.015027381
 07/06  21:00:00,0,0,0,26.60491346,0,0.014744137,26.44359151,0.014739821,0,0,-0.161321948,0,20.6,20.2574813,0.015058287
 07/06  22:00:00,0,0,0,23.5818691,0,0.013366045,24.13091373,0.013790352,0,0,0.549044636,0,18.3,17.97682893,0.01299546
 07/06  23:00:00,0,0,0,25.08567789,0,0.013793814,25.045527,0.013815044,0,0,-0.040150888,0,20.6,19.4415122,0.013918663
 07/06  24:00:00,0,0,0,24.55877453,0,0.01426355,24.43071192,0.014492101,0,0,-0.128062612,0,21.1,20.75354673,0.015508665
 07/07  01:00:00,0,0,0,24.41130746,0,0.014823091,24.47763443,0.014790078,0,0,0.066326969,0,21.1,20.28449033,0.014853859
 07/07  02:00:00,0,0,0,24.17134092,0,0.014868333,24.03722135,0.014961996,0,0,-0.134119571,0,20.6,20.59999084,0.015503731
 07/07  03:00:00,0,0,0,23.90310178,0,0.01505566,24.17770045,0.015363048,0,0,0.274598669,0,21.1,21.09999038,0.016000654
 07/07  04:00:00,0,0,0,25.20359893,0,0.015563759,25.09200271,0.015548131,0,0,-0.11159622,0,21.1,21.09999084,0.015984225
 07/07  05:00:00,0,0,0,24.76115852,0,0.015160809,24.73172732,0.014975888,0,0,-0.0294312,0,20.6,19.79486523,0.014363904
 07/07  06:00:00,0,0,0,24.70229612,0,0.014790968,24.97275884,0.0143118,0,0,0.270462717,0,20.6,19.44225439,0.013890204
 07/07  07:00:00,0,0,0,25.35580922,0,0.014240953,25.50380725,0.014089435,0,0,0.147998033,0,21.1,19.19983887,0.013344477
 07/07  08:00:00,0,0,0,26.6875384,0,0.013726077,26.46302473,0.013805395,0,0,-0.224513675,0,21.7,19.13922775,0.013013406
 07/07  09:00:00,188.9196352,9.45298567,0.036946202,17.00426988,0.242586935,0.011659355,23.18252363,0.011971804,1708.219532,463.6388599,6.178253744,1.498763641,23.3,18.55928855,0.011592968
 07/07  10:00:00,204.2934746,12.98914663,0.050771288,16.48623445,0.291160922,0.011246233,22.66667781,0.011460426,2247.903347,463.6388599,6.180443365,1.799503588,23.3,18.55771809,0.011604777
 07/07  11:00:00,179.6408724,16.48058043,0.064428196,14.99385224,0.203045653,0.010057415,23.3314357,0.010351243,2626.071768,480.7140974,8.337583453,1.692910075,27.2,18.59887448,0.010037347
 07/07  12:00:00,170.9526271,22.41952135,0.087682717,12.02713973,0.1139712,0.007942689,23.88164124,0.008885604,2599.905696,491.2592602,11.85450151,1.351071765,28.9,18.37740565,0.009053166
 07/07  13:00:00,184.7754179,30.46936664,0.119162629,12.38869584,0.226500427,0.00848755,21.65498468,0.008983903,3638.440868,561.4916305,9.266288843,2.09881838,27.2,18.95949609,0.010501294
 07/07  14:00:00,171.7918917,8.561332362,0.033464729,17.17006953,0.143010318,0.009946297,24.02422917,0.009690266,1466.674882,468.212728,6.854159636,0.980215548,26.7,18.380908,0.009967256
 07/07  15:00:00,186.2014359,14.59686782,0.057067333,15.61913629,0.232256493,0.009717041,22.31178058,0.009686573,2251.64484,477.7982098,6.692644291,1.554410095,26.7,18.20261939,0.009742292
 07/07  16:00:00,186.5509541,17.02911182,0.06657885,14.64432305,0.233629261,0.009904654,21.49158534,0.009996131,2568.70912,471.6980415,6.84726229,1.599720826,25.6,18.67949121,0.010818168
 07/07  17:00:00,197.3040921,20.11807496,0.078656801,14.73421737,0.270671238,0.010041357,20.71218805,0.010363191,3011.314762,463.6388599,5.977970684,1.618064725,23.9,19.37579775,0.012449437
 07/07  18:00:00,0,0,0,24.37857972,0,0.011942616,23.99008281,0.011411305,0,0,-0.388496916,0,23.3,19.54595774,0.012926765
 07/07  19:00:00,0,0,0,24.98563579,0,0.011128052,24.72658746,0.011179657,0,0,-0.259048328,0,23.3,18.26449056,0.011258501
 07/07  20:00:00,0,0,0,24.25564403,0,0.011016062,24.22118052,0.010923251,0,0,-0.034463506,0,22.8,17.82573502,0.010928238
 07/07  21:00:00,0,0,0,24.18671702,0,0.01083044,24.5030662,0.010643952,0,0,0.316349185,0,22.8,17.53652833,0.010569724
 07/07  22:00:00,0,0,0,25.37437175,0,0.010857749,25.28798689,0.01085555,0,0,-0.086384863,0,21.7,17.68808192,0.011214492
 07/07  23:00:00,0,0,0,25.01433469,0,0.011016774,24.9960691,0.011127873,0,0,-0.01826559,0,21.1,17.80643322,0.011611758
 07/07  24:00:00,0,0,0,24.29554329,0,0.011850836,24.37364934,0.01181545,0,0,0.078106049,0,21.1,18.82507604,0.012910694
 07/08  01:00:00,0,0,0,24.13730061,0,0.012240023,24.00627269,0.012580631,0,0,-0.131027923,0,20.6,19.44076511,0.013947239
 07/08  02:00:00,0,0,0,23.55435447,0,0.013258399,23.61138395,0.013214984,0,0,0.057029474,0,19.4,19.3999939,0.014411743
 07/08  03:00:00,0,0,0,23.92405814,0,0.013480145,23.87586818,0.013485315,0,0,-0.048189955,0,18.3,18.29998779,0.013433573
 07/08  04:00:00,0,0,0,23.46418323,0,0.013357065,23.33451153,0.013337776,0,0,-0.1296717,0,18.3,18.29998779,0.013433573
 07/08  05:00:00,0,0,0,22.97047675,0,0.012918318,23.02373627,0.012940402,0,0,0.05325952,0,17.2,17.19999611,0.012515571
 07/08  06:00:00,0,0,0,23.85474973,0,0.01402636,23.71555221,0.013816975,0,0,-0.13919752,0,20,19.99999815,0.014971915
 07/08  07:00:00,0,0,0,24.50167861,0,0.014484662,24.40622141,0.014438292,0,0,-0.095457198,0,20.6,20.59999084,0.015551644
 07/08  08:00:00,0,0,0,24.88578315,0,0.015402004,24.8643932,0.015376914,0,0,-0.021389949,0,21.7,21.34817657,0.016171025
 07/08  09:00:00,0,0,0,26.8237811,0,0.016832344,26.48568558,0.016389106,0,0,-0.338095525,0,25.6,23.62372477,0.017973455
